Individual Reference,First Name,Last Name,Father First Name,Father Last Name,Mother First Name,Year of Birth,Document Type,Document ID,Organization,Category,Currency,Amount,Start (yyyyMMdd),End (yyyyMMdd)
970077005919,هيا,الداودي,همام,بجيلة,أناهيد,2009,,,ORG1,CASH-MPA,USD,32245,20240401,20240701
645679869705,اعتماد,جبيلي,همام,بجيلة,أناهيد,1976,LOCAL_COUNCIL_CARD,842288686443.0,ORG1,CASH-MPA,USD,1737,20240401,20240701
361498076676,مرعي,الشاويش,همام,بجيلة,أناهيد,2016,PERSONAL_ID,779033923402.0,ORG1,CASH-MPA,USD,22276,20240401,20240701
841539816036,ريتاج,الشرفاء,همام,بجيلة,أناهيد,1992,,,ORG1,CASH-MPA,USD,33510,20240401,20240701
498741241417,زيدان,الحلاق,عبد التّواب,بنو هلال,إباء,1976,NATIONAL_ID,150334917458.0,ORG1,CASH-MPA,USD,52415,20240401,20240701
404616402341,روبين,جديس,عبد التّواب,بنو هلال,إباء,1973,NATIONAL_ID,64788203262.0,ORG1,CASH-MPA,USD,7237,20240401,20240701
438369200308,شهد,شمران,عبد التّواب,بنو هلال,إباء,1998,,,ORG1,CASH-MPA,USD,26935,20240401,20240701
198932514140,حفيظ,البيطار,عبد التّواب,بنو هلال,إباء,1988,LOCAL_COUNCIL_CARD,518847313924.0,ORG1,CASH-MPA,USD,9364,20240401,20240701
955785305137,أحلام,الكواهلة,مُنير,بتروني,ابتسام,1985,PERSONAL_ID,693440866096.0,ORG1,CASH-MPA,USD,26981,20240401,20240701
487988015366,دريد,بنو أمية,خضر,الشعباني,لورين,1975,NATIONAL_ID,614838556252.0,ORG1,CASH-MPA,USD,50737,20240401,20240701
846561303792,بتلاء,بنو الحارث بن كعب,خضر,الشعباني,لورين,2015,PERSONAL_ID,908545241394.0,ORG1,CASH-MPA,USD,41677,20240401,20240701
496223447771,مريم,نجيب,خضر,الشعباني,لورين,1970,PERSONAL_ID,291417730124.0,ORG1,CASH-MPA,USD,20186,20240401,20240701
554112677379,تاج,بنو ياس,خضر,الشعباني,لورين,1975,PERSONAL_ID,186871716967.0,ORG1,CASH-MPA,USD,74236,20240401,20240701
646306246523,ربى,زبيد,سلام,هندية,ألين,1988,PERSONAL_ID,244997544243.0,ORG1,CASH-MPA,USD,44845,20240401,20240701
190226536045,نوف,بنو شيبة,سلام,هندية,ألين,1975,LOCAL_COUNCIL_CARD,863073199927.0,ORG1,CASH-MPA,USD,30921,20240401,20240701
592204222612,عفيف,بنو الأحمر بن الحارث,سلام,هندية,ألين,2023,NATIONAL_ID,141503292371.0,ORG1,CASH-MPA,USD,51535,20240401,20240701
917155606217,ناهد,السادة,وادع,بنو عدي,ميسون,2005,PERSONAL_ID,864805545535.0,ORG1,CASH-MPA,USD,15552,20240401,20240701
798770914761,ريمان,الدقاق,وادع,بنو عدي,ميسون,1995,PERSONAL_ID,204763237033.0,ORG1,CASH-MPA,USD,63988,20240401,20240701
431372881279,ابتسام,بنو خالد,وادع,بنو عدي,ميسون,2016,PERSONAL_ID,21355780247.0,ORG1,CASH-MPA,USD,69498,20240401,20240701
890421442689,حكيم,ثقيف,نجوان,رصاص,اصيل,2017,LOCAL_COUNCIL_CARD,54652191932.0,ORG1,CASH-MPA,USD,46851,20240401,20240701
136555374775,لوجين,ربيعة,نجوان,رصاص,اصيل,2012,NATIONAL_ID,325221189209.0,ORG1,CASH-MPA,USD,58428,20240401,20240701
611031104630,ريتاج,الظفير,نجوان,رصاص,اصيل,1989,NATIONAL_ID,472657340695.0,ORG1,CASH-MPA,USD,46910,20240401,20240701
469418538856,سلسبيل,البخاري,نجوان,رصاص,اصيل,1999,PERSONAL_ID,293761775415.0,ORG1,CASH-MPA,USD,60520,20240401,20240701
549029147965,شهد,بنو ضمرة,نجوان,رصاص,اصيل,2014,,,ORG1,CASH-MPA,USD,42311,20240401,20240701
706381746042,طارق,الدجاني,نجوان,رصاص,اصيل,2018,NATIONAL_ID,580977364372.0,ORG1,CASH-MPA,USD,27550,20240401,20240701
868171019233,إخلاص,بنو هاشم,جدير,ثقيف,لورين,2014,NATIONAL_ID,63831691644.0,ORG1,CASH-MPA,USD,16932,20240401,20240701
669692815551,زهرة,بنو يعلى,جدير,ثقيف,لورين,2021,LOCAL_COUNCIL_CARD,424598394044.0,ORG1,CASH-MPA,USD,99695,20240401,20240701
372365320170,شهب,عرموني,جدير,ثقيف,لورين,2020,LOCAL_COUNCIL_CARD,917090486977.0,ORG1,CASH-MPA,USD,39518,20240401,20240701
852572218248,جمان,كمال,عبّود,طرابلسي,بدرالدّجى,2014,,,ORG1,CASH-MPA,USD,63050,20240401,20240701
458256167233,ميرا,بنو العريج,عبّود,طرابلسي,بدرالدّجى,1971,,,ORG1,CASH-MPA,USD,24736,20240401,20240701
991923941836,رستم,بعلبكي,عبّود,طرابلسي,بدرالدّجى,2005,NATIONAL_ID,354365678869.0,ORG1,CASH-MPA,USD,55717,20240401,20240701
801822754154,ريم,الرباطاب,لهفان,كندة,عالية,2003,NATIONAL_ID,586798626505.0,ORG1,CASH-MPA,USD,62060,20240401,20240701
386801812622,منيف,ثقيف,لهفان,كندة,عالية,2015,PERSONAL_ID,559855456606.0,ORG1,CASH-MPA,USD,6000,20240401,20240701
324825060366,ليم,بنو أسد,لهفان,كندة,عالية,2014,PERSONAL_ID,130609476296.0,ORG1,CASH-MPA,USD,77777,20240401,20240701
349738669458,جسور,الوعري,مُنير,اسطمبولي,عتاب,1971,,,ORG1,CASH-MPA,USD,51160,20240401,20240701
784172060372,ليان,بنو ذي أصبح,مُنير,اسطمبولي,عتاب,1989,NATIONAL_ID,94778753139.0,ORG1,CASH-MPA,USD,54309,20240401,20240701
827564833159,عاطف,خندف,صائب,الساحلي,أسرار,1998,,,ORG1,CASH-MPA,USD,80464,20240401,20240701
508412350281,عثمان,تنوخ,صائب,الساحلي,أسرار,2015,LOCAL_COUNCIL_CARD,597131964639.0,ORG1,CASH-MPA,USD,84153,20240401,20240701
120850729740,جواهر,عبد القيس,صائب,الساحلي,أسرار,2020,PERSONAL_ID,349899865582.0,ORG1,CASH-MPA,USD,5765,20240401,20240701
860290217648,مؤيّد,ألمع,صائب,الساحلي,أسرار,1982,NATIONAL_ID,958880603325.0,ORG1,CASH-MPA,USD,47660,20240401,20240701
530105141784,سهيل,هوازن,مرتجي,جعفر,جوين,1980,,,ORG1,CASH-MPA,USD,52316,20240401,20240701
553627751805,ترانيم,دوبلال,مرتجي,جعفر,جوين,2013,LOCAL_COUNCIL_CARD,477653274375.0,ORG1,CASH-MPA,USD,95909,20240401,20240701
527765260687,بتول,بنو الدئل,مرتجي,جعفر,جوين,1987,,,ORG1,CASH-MPA,USD,35208,20240401,20240701
482098445474,فادي,ربيعة,مرتجي,جعفر,جوين,2012,NATIONAL_ID,73527783519.0,ORG1,CASH-MPA,USD,52622,20240401,20240701
154579545196,بيسان,الجعليين,حقّي,بنو أمية,جودي,2016,LOCAL_COUNCIL_CARD,357693181517.0,ORG1,CASH-MPA,USD,72607,20240401,20240701
782763807725,جهراء,طسم,حقّي,بنو أمية,جودي,2022,LOCAL_COUNCIL_CARD,35350192272.0,ORG1,CASH-MPA,USD,39437,20240401,20240701
647288198692,نوف,كمال,حقّي,بنو أمية,جودي,2005,NATIONAL_ID,28938189351.0,ORG1,CASH-MPA,USD,26418,20240401,20240701
344009892673,مكّي,شتية,حقّي,بنو أمية,جودي,2010,,,ORG1,CASH-MPA,USD,21629,20240401,20240701
566315211689,مُتيّم,النقيب,وسام,البديري,جالا,1982,,,ORG1,CASH-MPA,USD,46737,20240401,20240701
409341987165,غوى,طه,وسام,البديري,جالا,1995,PERSONAL_ID,790486358505.0,ORG1,CASH-MPA,USD,98499,20240401,20240701
572559062091,ريما,بنو أمية,وسام,البديري,جالا,1994,LOCAL_COUNCIL_CARD,31623474088.0,ORG1,CASH-MPA,USD,2739,20240401,20240701
461199473440,ليان,المهرة,وسام,البديري,جالا,1983,NATIONAL_ID,98393648582.0,ORG1,CASH-MPA,USD,9108,20240401,20240701
973257838187,سلاف,بني هاجر,مرشد,زحلاوي,بنفسج,2020,NATIONAL_ID,749987916316.0,ORG1,CASH-MPA,USD,59368,20240401,20240701
870068295182,غيداء,الحواش,مرشد,زحلاوي,بنفسج,2000,PERSONAL_ID,649912677672.0,ORG1,CASH-MPA,USD,68430,20240401,20240701
557429103665,زهدي,عامر بن صعصعة,مرشد,زحلاوي,بنفسج,2014,,,ORG1,CASH-MPA,USD,47617,20240401,20240701
442749910822,ابتسام,المتولي,مرشد,زحلاوي,بنفسج,1986,,,ORG1,CASH-MPA,USD,4541,20240401,20240701
922436288257,لفيف,المغربي,مرشد,زحلاوي,بنفسج,1979,,,ORG1,CASH-MPA,USD,22173,20240401,20240701
239571248865,قطب,ابو السعود,ميّاد,الألجاوي,لورين,1997,NATIONAL_ID,1724677892.0,ORG1,CASH-MPA,USD,6227,20240401,20240701
238064739448,روبين,قطينة,ميّاد,الألجاوي,لورين,1976,,,ORG1,CASH-MPA,USD,2062,20240401,20240701
263337306832,ميلاء,صيداني,ميّاد,الألجاوي,لورين,1999,PERSONAL_ID,531059566926.0,ORG1,CASH-MPA,USD,89145,20240401,20240701
936009012004,جميلة,الحجر بن الهنوء بن الأزد,غالب,المملوك,ابتكار,2008,LOCAL_COUNCIL_CARD,238343194478.0,ORG1,CASH-MPA,USD,9600,20240401,20240701
936052616043,ريما,الدواسر,غالب,المملوك,ابتكار,2011,LOCAL_COUNCIL_CARD,500302648643.0,ORG1,CASH-MPA,USD,60263,20240401,20240701
171139165819,خليل,سبيع,عبد التّواب,الحلواني,هيا,1999,,,ORG1,CASH-MPA,USD,46798,20240401,20240701
820702474592,روبين,خزاعة,عبد التّواب,الحلواني,هيا,1984,,,ORG1,CASH-MPA,USD,77140,20240401,20240701
816935839455,نعيم,السادة الراويون,عبد التّواب,الحلواني,هيا,1992,PERSONAL_ID,535027948534.0,ORG1,CASH-MPA,USD,25830,20240401,20240701
969100241545,سبأ,الحويطات,عبد التّواب,الحلواني,هيا,1983,LOCAL_COUNCIL_CARD,963121199669.0,ORG1,CASH-MPA,USD,90479,20240401,20240701
719194236953,سبأ,كنانة,مروان,نجيب,نغم,1971,,,ORG1,CASH-MPA,USD,33075,20240401,20240701
512776686545,عفيف,بنو أمية,سمير,زهران,ميرا,2020,NATIONAL_ID,62033415834.0,ORG1,CASH-MPA,USD,88662,20240401,20240701
717635260042,يارا,قليبو,سمير,زهران,ميرا,1978,PERSONAL_ID,703516812585.0,ORG1,CASH-MPA,USD,67419,20240401,20240701
220484894023,بشرى,الكالوتي,شعيب,المملوك,اعتماد,1977,NATIONAL_ID,749295519984.0,ORG1,CASH-MPA,USD,36718,20240401,20240701
110202185090,هيكل,اسطمبولي,شعيب,المملوك,اعتماد,1974,,,ORG1,CASH-MPA,USD,52686,20240401,20240701
485734136517,ظبي,بحمدوني,شعيب,المملوك,اعتماد,1996,,,ORG1,CASH-MPA,USD,24468,20240401,20240701
162284735799,عصام,الترهي,شعيب,المملوك,اعتماد,2010,NATIONAL_ID,57926772525.0,ORG1,CASH-MPA,USD,26442,20240401,20240701
357465005386,سامي,بنو الدئل,ناجي,ضبيعة,فرات,1971,,,ORG1,CASH-MPA,USD,67610,20240401,20240701
106128666872,عبد الحقّ,بنو سعد بن بكر,ناجي,ضبيعة,فرات,1971,NATIONAL_ID,736241503116.0,ORG1,CASH-MPA,USD,84070,20240401,20240701
904630122084,خلف,الشهابي,كريم,الكواهلة,وصاف,1993,PERSONAL_ID,41104390103.0,ORG1,CASH-MPA,USD,41975,20240401,20240701
810959967066,بلسم,المرازيق,كريم,الكواهلة,وصاف,2005,LOCAL_COUNCIL_CARD,980578502233.0,ORG1,CASH-MPA,USD,37503,20240401,20240701
610670037227,غسّان,المنتفق,كريم,الكواهلة,وصاف,1978,NATIONAL_ID,710057529852.0,ORG1,CASH-MPA,USD,95089,20240401,20240701
865192208606,ناصر,المتولي,لطوف,المؤقت,أسرار,1996,,,ORG1,CASH-MPA,USD,92238,20240401,20240701
820944480182,عارف,الكواهلة,لطوف,المؤقت,أسرار,2003,PERSONAL_ID,152079005594.0,ORG1,CASH-MPA,USD,77219,20240401,20240701
195478379671,أحلام,الدقاق,عبد المحيي,الأشراف,هناء,1992,PERSONAL_ID,580754586276.0,ORG1,CASH-MPA,USD,4770,20240401,20240701
559846162797,أفنان,بنو مهدي,عبد المحيي,الأشراف,هناء,2023,,,ORG1,CASH-MPA,USD,81848,20240401,20240701
556714889989,دانية,قحطان,عبد المحيي,الأشراف,هناء,1978,LOCAL_COUNCIL_CARD,130217296382.0,ORG1,CASH-MPA,USD,98632,20240401,20240701
321093430176,هناء,الأيوبي,مُعتز,البخاري,اعتكاف,1994,,,ORG1,CASH-MPA,USD,79617,20240401,20240701
324322416769,كرم,البامية,مُعتز,البخاري,اعتكاف,2018,NATIONAL_ID,620320529819.0,ORG1,CASH-MPA,USD,71521,20240401,20240701
635588279415,أناهيد,ربيعة,مُعتز,البخاري,اعتكاف,2019,LOCAL_COUNCIL_CARD,599604138447.0,ORG1,CASH-MPA,USD,94908,20240401,20240701
702682986126,ابتكار,بنو معقل,مُعتز,البخاري,اعتكاف,1999,LOCAL_COUNCIL_CARD,52213155228.0,ORG1,CASH-MPA,USD,3619,20240401,20240701
176982623252,كافور,قليبو,مُعتز,البخاري,اعتكاف,2004,PERSONAL_ID,582896883745.0,ORG1,CASH-MPA,USD,62841,20240401,20240701
349421550079,هناء,طقش,مُعتز,البخاري,اعتكاف,1997,LOCAL_COUNCIL_CARD,320172166978.0,ORG1,CASH-MPA,USD,51374,20240401,20240701
174924417881,عبد المجيد,بنو عدي,صدّام,بكر بن عبد مناة,بتلاء,1989,LOCAL_COUNCIL_CARD,28686037486.0,ORG1,CASH-MPA,USD,57394,20240401,20240701
831855136704,عزّت,عاملة,صدّام,بكر بن عبد مناة,بتلاء,2004,NATIONAL_ID,793349625911.0,ORG1,CASH-MPA,USD,93664,20240401,20240701
732792607457,بثينة,الوعري,ناظم,بنو ياس,سبأ,2002,LOCAL_COUNCIL_CARD,8045852819.0,ORG1,CASH-MPA,USD,12987,20240401,20240701
845915784617,أفراح,بنو حنيفة,ناظم,بنو ياس,سبأ,1971,,,ORG1,CASH-MPA,USD,27475,20240401,20240701
706482967149,رواء,القاعي,ناظم,بنو ياس,سبأ,1991,,,ORG1,CASH-MPA,USD,84137,20240401,20240701
612515606423,أسيل,نسيبة,ناظم,بنو ياس,سبأ,2024,NATIONAL_ID,480761878261.0,ORG1,CASH-MPA,USD,94449,20240401,20240701
538554254144,مُتعب,بكيل,ناظم,بنو ياس,سبأ,2014,,,ORG1,CASH-MPA,USD,73715,20240401,20240701
463003004840,أريج,بنو معقل,حمّاد,السروري,زكية,1975,NATIONAL_ID,106643396534.0,ORG1,CASH-MPA,USD,18841,20240401,20240701
894284815292,عتريس,بنو خالد,حمّاد,السروري,زكية,2006,,,ORG1,CASH-MPA,USD,6044,20240401,20240701
242271426302,شهب,المظفر,حمّاد,السروري,زكية,1970,PERSONAL_ID,90853839182.0,ORG1,CASH-MPA,USD,89173,20240401,20240701
601595997943,سنام,اليوزباشي,حمّاد,السروري,زكية,2002,LOCAL_COUNCIL_CARD,7450550499.0,ORG1,CASH-MPA,USD,74771,20240401,20240701
564628636054,بهية,البيطار,حمّاد,السروري,زكية,1994,NATIONAL_ID,959850762705.0,ORG1,CASH-MPA,USD,79655,20240401,20240701
468459136154,حياة,بنو كنز,رخاء,القزاز,بارعة,1989,LOCAL_COUNCIL_CARD,111176607891.0,ORG1,CASH-MPA,USD,62052,20240401,20240701
437221354297,صعب,بنو معقل,رخاء,القزاز,بارعة,1992,LOCAL_COUNCIL_CARD,168028672835.0,ORG1,CASH-MPA,USD,16741,20240401,20240701
131262878896,غزير,قبيلة هذيل البقوم,لقاء,الخلفاوي,فرات,2022,PERSONAL_ID,492617441687.0,ORG1,CASH-MPA,USD,12393,20240401,20240701
955462206944,جوليا,يافع,لقاء,الخلفاوي,فرات,2010,NATIONAL_ID,86381026172.0,ORG1,CASH-MPA,USD,63586,20240401,20240701
660676149032,عمير,النجار,غانم,طه,ميرا,2022,NATIONAL_ID,636803611468.0,ORG1,CASH-MPA,USD,65577,20240401,20240701
340097396585,جميلة,رصاص,غانم,طه,ميرا,2002,,,ORG1,CASH-MPA,USD,17891,20240401,20240701
683764338907,راشد,الشامي,غانم,طه,ميرا,1992,NATIONAL_ID,894885241319.0,ORG1,CASH-MPA,USD,45753,20240401,20240701
721221127900,محفوظ,جذام,غانم,طه,ميرا,1992,NATIONAL_ID,398634216417.0,ORG1,CASH-MPA,USD,24402,20240401,20240701
485357607975,أسيل,الكواهلة,غانم,طه,ميرا,1985,,,ORG1,CASH-MPA,USD,19240,20240401,20240701
684357142555,محفوظ,همدان,علاء الدّين,كمال,جودي,1979,PERSONAL_ID,454836031677.0,ORG1,CASH-MPA,USD,8067,20240401,20240701
814023064039,بهية,بنو حنيفة,علاء الدّين,كمال,جودي,1995,NATIONAL_ID,480131056249.0,ORG1,CASH-MPA,USD,54502,20240401,20240701
836697921113,ذريع,عويضة,علاء الدّين,كمال,جودي,1986,NATIONAL_ID,1714349441.0,ORG1,CASH-MPA,USD,6875,20240401,20240701
928528710720,مَسعد,مزينة,علاء الدّين,كمال,جودي,2009,PERSONAL_ID,811758292194.0,ORG1,CASH-MPA,USD,13921,20240401,20240701
394976739084,صدّاح,ابو الحاج,علاء الدّين,كمال,جودي,1971,NATIONAL_ID,119600623232.0,ORG1,CASH-MPA,USD,9393,20240401,20240701
749613055426,شعلان,الحلواني,جمال,الحلواني,تالا,2001,NATIONAL_ID,771098037405.0,ORG1,CASH-MPA,USD,5060,20240401,20240701
996012283913,ريما,العلمي,سامر,العارف,بهاء,1979,PERSONAL_ID,93160429265.0,ORG1,CASH-MPA,USD,3707,20240401,20240701
516845793238,عبد الحكيم,المظفر,سامر,العارف,بهاء,1978,,,ORG1,CASH-MPA,USD,12652,20240401,20240701
112213706646,طائل,السروري,سامر,العارف,بهاء,1971,,,ORG1,CASH-MPA,USD,37116,20240401,20240701
327225785334,فخري,وهبة,سامر,العارف,بهاء,1971,LOCAL_COUNCIL_CARD,348945286033.0,ORG1,CASH-MPA,USD,66131,20240401,20240701
852792800739,مرادي,طه,سامر,العارف,بهاء,2013,PERSONAL_ID,649377592897.0,ORG1,CASH-MPA,USD,49674,20240401,20240701
517630731971,لطوف,عتيبة,فكري,بنو سعد بن بكر,شادن,1984,PERSONAL_ID,105387569954.0,ORG1,CASH-MPA,USD,13352,20240401,20240701
513643306392,نشوان,بنو الدئل,فكري,بنو سعد بن بكر,شادن,1978,NATIONAL_ID,860380533585.0,ORG1,CASH-MPA,USD,98283,20240401,20240701
864149639680,ايمان,بنو شيبان,فكري,بنو سعد بن بكر,شادن,1980,PERSONAL_ID,949065821781.0,ORG1,CASH-MPA,USD,48362,20240401,20240701
222473029002,ترانيم,عرموني,فكري,بنو سعد بن بكر,شادن,2012,NATIONAL_ID,355120208381.0,ORG1,CASH-MPA,USD,7339,20240401,20240701
381991492612,فداء,الأوس,كارم,مزينة,روبين,1983,NATIONAL_ID,926135539182.0,ORG1,CASH-MPA,USD,85970,20240401,20240701
675803363222,جوانا,العفيفي,كارم,مزينة,روبين,1975,LOCAL_COUNCIL_CARD,34413183331.0,ORG1,CASH-MPA,USD,93445,20240401,20240701
988932872636,سلاف,ارناؤوط,كارم,مزينة,روبين,1970,LOCAL_COUNCIL_CARD,693790677414.0,ORG1,CASH-MPA,USD,62750,20240401,20240701
209002434537,ريان,أشجع,كارم,مزينة,روبين,2003,LOCAL_COUNCIL_CARD,292488490376.0,ORG1,CASH-MPA,USD,94779,20240401,20240701
107808564856,مخلص,الكبابيش,حاتم,شرف,ريتال,1992,LOCAL_COUNCIL_CARD,264628758966.0,ORG1,CASH-MPA,USD,18020,20240401,20240701
307095181018,بتول,الطحان,ميسور,بنو ذي أصبح,سبأ,2012,NATIONAL_ID,79620155557.0,ORG1,CASH-MPA,USD,25851,20240401,20240701
879373108399,كاملة,بارق,ميسور,بنو ذي أصبح,سبأ,2005,LOCAL_COUNCIL_CARD,595446870996.0,ORG1,CASH-MPA,USD,41078,20240401,20240701
466343690929,وسام,البامية,ميسور,بنو ذي أصبح,سبأ,2020,NATIONAL_ID,810572957104.0,ORG1,CASH-MPA,USD,95731,20240401,20240701
373410643576,فيصل,مزينة,ميسور,بنو ذي أصبح,سبأ,1993,PERSONAL_ID,718301867031.0,ORG1,CASH-MPA,USD,16821,20240401,20240701
890930477323,دانية,هذيل,ميسور,بنو ذي أصبح,سبأ,1986,NATIONAL_ID,89179772368.0,ORG1,CASH-MPA,USD,91922,20240401,20240701
891017430417,مُتيّم,النشاشيبي,ميسور,بنو ذي أصبح,سبأ,1989,PERSONAL_ID,595365203306.0,ORG1,CASH-MPA,USD,85696,20240401,20240701
129393381090,عالية,بنو زيد,راشد,ضبيعة,جواهر,2002,,,ORG1,CASH-MPA,USD,62349,20240401,20240701
781268011243,بهجة,بو مدين,راشد,ضبيعة,جواهر,1990,,,ORG1,CASH-MPA,USD,87258,20240401,20240701
947248705708,جوليا,البيسار القعقور,راشد,ضبيعة,جواهر,1970,LOCAL_COUNCIL_CARD,491870030446.0,ORG1,CASH-MPA,USD,82380,20240401,20240701
488498833034,هناء,صيداني,خليفة,بو مدين,باسمة,1993,NATIONAL_ID,78512433556.0,ORG1,CASH-MPA,USD,30830,20240401,20240701
