USCADI,Organization,Category,Currency,Amount,Start (yyyyMMdd),End (yyyyMMdd),Document Hash
QFPUASDXHGEJTORTLSACTKPPGNAFS5VXVSDQSGSO2LOXB4CDBU7Q====,ORG1,CASH-MPA,USD,57283,20240401,20240701,OPH7ZJF2XSNVFUBU3LI65A6XDPIXX6RE3RR5BVXNPK36DW6MGQOQ====
6BFZ56HPSRNOM5ICSVVZWVEZ2UVRUQ7MCJNLLB2NVVRFRCU4E4KQ====,ORG1,CASH-MPA,USD,67543,20240401,20240701,PBU3CRTCN4N6JMD5X25L44IBPG4SXOHKTTFZKRQOIELZFTBBMFRQ====
2TBGC3LLH5SUELFWDCA3EI54O7NFM4OP73TVIB6NBAY3XIHIT5KQ====,ORG1,CASH-MPA,USD,96255,20240401,20240701,UMRL4QHXJMFDSEKF6WUHRCQZNMQCM2YQQQ6YV2W7SDYKEWTCWMBQ====
5WWWWFEA6ONMFMCV7UYC5UJBBGI4WQP5TCDWMUNEWCODUQSLM7XA====,ORG1,CASH-MPA,USD,21201,20240401,20240701,
ETN4OWLO7ACLAHUTDNSIZQFN47DXCRAR6ZDW7MXFNQKKWIP6WKPA====,ORG1,CASH-MPA,USD,22553,20240401,20240701,5Z6NGDB56EYWZXRUWNT6VJJNKTDLMFS462SCXJB4B3PT6O5D23VA====
JPTVY7JOL6WID36NZILC5IOQQS7XJD4TSMOGG6S7FGO5KX4O26SA====,ORG1,CASH-MPA,USD,20163,20240401,20240701,4SJCELIFL7FA4H43LSL6ZH6WWPBTMIMZUKM3BULPG7HH36474UJA====
EPTP3U75WS3TTXIOSHRJFF67HV52MWPVUZ7WG52USMCZVHOAJY5A====,ORG1,CASH-MPA,USD,88167,20240401,20240701,FCDBGDREXJEMMDF5QKCFIG3BXBI3FLYMWHXHV5GKLGR42L72GZLQ====
GFP5AFSSHTCCNNSKWCHTQWZXJPAXTDXPAWNN2FFGP3BTQXHBNIFA====,ORG1,CASH-MPA,USD,7568,20240401,20240701,
E27R4ZLJBCR7IIEOGMEXXVVSW3K4YUKXQTJ4PDN5NW43MI2XHAIQ====,ORG1,CASH-MPA,USD,60436,20240401,20240701,
D3VLVQXZF555VR3JJGN436DYTJYDT2YFN4SJLZVTD74BQC5QYAAQ====,ORG1,CASH-MPA,USD,61597,20240401,20240701,
7CAKN2MEHL6MPZ2ODSINLIEXXBUCBQNPEZFKEBFGQAPUIWTFYEJA====,ORG1,CASH-MPA,USD,1594,20240401,20240701,UREK5PJHYTMOJ4T2I2TGYOIQRR6L3POWELYB4KBMT4RFLV26GDKA====
YRTF7JXI5TFUZTW6LVVO73VGCX563EH37MZLWDUX4K2AXZUYKTVQ====,ORG1,CASH-MPA,USD,56335,20240401,20240701,OLQPNH7PEESBF2CFMB4CUH7P66UBZZZRXYYGDIVMM3SR7FIXY2DQ====
ITJ5EQZCCTQ6ED6KPAEIYY4RP7KD2C36T2AGKJCQOJ2OV7KWYT2A====,ORG1,CASH-MPA,USD,84680,20240401,20240701,NUBRLOC4SCSP6MEVQJTDEEZ7CSRQUG3O4722FCPDJEJSKZ5NGLXA====
4XPCATS5GMWBJDBNSMFXIQ7FSOOXDKGAGPHHX5KNO6QRQPAJWYSA====,ORG1,CASH-MPA,USD,9250,20240401,20240701,5QWJYIFYJETFPGXU7OQQ43JEJVW754ZDQ4WXY7ZJKBKNHOV6Z3XQ====
IV6FRWB2Q4OOBDDKT43MWV6IGSI23FQ6AR37GTIY5VKRNOPJKGUQ====,ORG1,CASH-MPA,USD,92055,20240401,20240701,L5OURM7OIXVBKAP6HOUZ2LPFIFJUZIM5RT6ZBDIT35RMLND36FOA====
RDFS4O7C7ZEINJ32RVHJG37PRQZT65B6GG4U6RBZIWGBH27PJDHA====,ORG1,CASH-MPA,USD,43431,20240401,20240701,YAM2NF3I4QFBBCFK6PB6BDXOQKRGG2QZT27N3RIKB736ZRQO57BA====
AY5KDV6BJXDRE5DDJXBU7KCZ2S4CHWSWK6NPASACJN4WPSQ4G3WA====,ORG1,CASH-MPA,USD,33084,20240401,20240701,GBZ5GYN2ROEL5SNCR3JSP5XUJXBTAZ4RHQJ6HFIQMWKCI3CYFK5A====
4TA3OZPQBFZDMECLQDS4BTOC2GEOY4PUPX2D5IEENRQZ5DY7GT4A====,ORG1,CASH-MPA,USD,42452,20240401,20240701,HPS3GHRLNBL4RLEYB3UUBFXFRGLL2ZY33G7G42S72IWXUKBHXGPA====
CFNCQ63QHC26QTS2W4FPYOMWIREWPO5LWX2J5ADXOMKDKL7NBILA====,ORG1,CASH-MPA,USD,61631,20240401,20240701,WVRA6GFJXKLFPEU3PXEEXZEQ7LLBVVIMWORO2GH47STMTDQZRJHQ====
B6PTTJXGPUH2QXCCRY4IBUIMWV2SWMPH4GGOK6NCGQFWCSMDSDSQ====,ORG1,CASH-MPA,USD,88362,20240401,20240701,7WF2DLKNIGF33DOLXNF45GSWAQDQB36PYSKTLFBDNZSYSQT6JHAA====
NT7DVB5XCXFHTTPWH2PYTQIIKDPLZZRZL6IBUPCT5U5XG4POCAYQ====,ORG1,CASH-MPA,USD,89830,20240401,20240701,P6CR7W73TZ6IAYHISQ63BED3D6ORHTOBDQCSALLS52I26F6Z5SDQ====
HESSQ6MXYP7IBZI2QMLOJHKQBQAWYTA5CQP7VXSA7VTYDGKSKHWQ====,ORG1,CASH-MPA,USD,32865,20240401,20240701,P4GY3YUIEOASB5L4ECEHXJ4K5WRENJK66CXIKIWO3ITY253RF2TQ====
P4RU7JTM2TRQWO43FM6IILN5ZEIH4TVNBYW7MHSAG6NQCJXDKXJA====,ORG1,CASH-MPA,USD,61305,20240401,20240701,T2I6DOMYRUOZPIZASYFBCBPEG2L5D2RBEVILJAGKMEZFU6IFD5NQ====
YGRCSGPNWZWURF3M555DR5KWBOF6QFAS7FJGCG5VC7ZDI3CA74WA====,ORG1,CASH-MPA,USD,54772,20240401,20240701,5XX6KITHA4KQLSMQMLVTGJUH224WT6Y2PEO25CXTNLT5ET5U3WQQ====
Y3MW3P55OJSUIHZH6JBNMVNPRICKPNATXWMFPNNI2QJZIEHKUAPA====,ORG1,CASH-MPA,USD,50958,20240401,20240701,VRR364VM2LCHY5LIEH3Y6NCL6GARFSFYTSHVJ6A5ZZKVWSRDO7PQ====
2JUQGVRH4OHINP2YIUHJR76KN4P4URPH6IP5LFCV5LXCAMQRDXWQ====,ORG1,CASH-MPA,USD,62173,20240401,20240701,
AN2DWJZY24N77BETWKBF7KOSJ5GUMUOA2CYHD3S2J5GF22YW2HEA====,ORG1,CASH-MPA,USD,4099,20240401,20240701,D2UA4NSXKFOSCLRSXJ2G6W4SCP3GE3BKRQRONB45KAEO524CJMHA====
ECDZK7DLSQZUTAY4HH5X36CWW3QNY56O2N2KWYL5DHPJ4JE4HOVQ====,ORG1,CASH-MPA,USD,67065,20240401,20240701,KORAD67SCYOJUTGF6NNZ4VDMF33OANVUZMPEJZH2S3XIHSHHDGBA====
DCSP4QGINMGRRAJNY2IYSED6XVKW26BVY7ARB4CGGYTN5KC4WMOQ====,ORG1,CASH-MPA,USD,9985,20240401,20240701,TET7TNAYXL7I45F4KEDIARPOZPWBOI44NBPCYO53D6L2GKNYR3SQ====
4QZZUSARP2OUYKFSEWSOMO6XYD7EKMEU4LWRBGZXIUYHOTPR5JZQ====,ORG1,CASH-MPA,USD,71651,20240401,20240701,W2OENDK6ICZ3WC6C7KVCXLXPD4KBAEFGBD3NJYAATMNCQUFCFZLA====
B4BUY5AESA7QFPHXHZGWPA3WYMF2DRMQK5HY5BWDSLX4P63CTQTA====,ORG1,CASH-MPA,USD,32504,20240401,20240701,RN5GPGM4AHWVKECCZ7IOPJ2RHIY2RKVIIFYGHBY4RB3XF6CGA33A====
GOFWFDOJ4OJCAG5O2N3TA7IXPA2STGQB62GQE5CSZRI2N45I53QQ====,ORG1,CASH-MPA,USD,88815,20240401,20240701,YQGHT6Z2HIU55UGICZAF5BJVEJFATMGBNL566O5ERCQXAI3YHYVA====
7ZCNVHTZOJ6D4SG5ESOVXX4NKOMGSFJ5HE576LP4VCIVHOPPULYQ====,ORG1,CASH-MPA,USD,8323,20240401,20240701,ONJRKOBDQQF4ZD6CS3VK72V5EZA73FFYSHZTY4D5U32XH7QJ7SZA====
2KM32XRXF5AF6VCGIQ2SQB7MYPFLN7YJXO6NNYOEM3BZIT3JGH5A====,ORG1,CASH-MPA,USD,24433,20240401,20240701,A6KGXRJTLLHIA3YDMECZQANYLJBWTTAL7CEE7TDIPPTGN27ZFNXQ====
VQBVLO6TVNDPUCHIS7BMSENMZVOXQMBUOLBSXKPLHHQGMK6ZBEQA====,ORG1,CASH-MPA,USD,36967,20240401,20240701,S3UUH7YNKTBHU2MQ2VWIBTN2SVDS2XWJCSN2KMEZY6HD3GXXFDDQ====
PSOZZ5E6XMDX4VTEAD4JBY5QJLT3GXWZSCKAAN42MALR3ZQRCM4Q====,ORG1,CASH-MPA,USD,69504,20240401,20240701,
2LTHEP6YD2C3CQDAIPNURJERY2VFIKYRCTNS46O3OYE373342GVA====,ORG1,CASH-MPA,USD,33844,20240401,20240701,USCY6Q63WPQE6CGHJB73DKGBBBHNR5TBCIBWMINDBLXJ6X67GE6A====
FZAN4QXLELSUDVSI6ICVAL4PGPP7SYU3ALUJ4NY2JFQIXLXHQ67Q====,ORG1,CASH-MPA,USD,94888,20240401,20240701,5MRL7H52YUAGM4QAMBGWYUNZZL4WELFLK6Z3YAITLEZXSIVL4CXA====
WCBAAFIBE6RZQBMLFSLX4VZFUYMYU7TPFA6LZLRYAKYDSCOBBJFQ====,ORG1,CASH-MPA,USD,57883,20240401,20240701,
5X47LSKAC3XZK7HTJZKI6CNQOVFAZER7PB7V3SILKLXBBLJYCIHA====,ORG1,CASH-MPA,USD,15134,20240401,20240701,J7FQZEAA2PLDLLDAX6GDI64XDZYB4XTBYEHNCUJT3VYOYKTOBGOQ====
SLWY6OECS5Q2EHXTD6JQZMVI6WXHEAFX3BIH5H5S5Z2QOYUE43CA====,ORG1,CASH-MPA,USD,62163,20240401,20240701,XTYGG3U4FCINF5TAMA3DI6AKMVCATZIOVIGCB4CU6EJDZVEXR3CA====
MU5RZDDNAHX4VRVIHKST6OCXYOHRIJ7G67AIOS6PVROMNPHRVXAA====,ORG1,CASH-MPA,USD,86908,20240401,20240701,4X2DNU2LLG6V7424NSYK5P6MOCV24KYWL33SUJXZ72K6IR6QIQJQ====
H7SST2WGSMMPSBOR6ULKLATTFLMEB5LULNUVRLT2RRXD2ML5JZEQ====,ORG1,CASH-MPA,USD,27214,20240401,20240701,GTAMY4VLIDQWJJKOEMCQVFJDHW6V6EN3YEDPQDKSUMWAY3YVKB3A====
2VBNZTFS6ZD6GL3BGUNQXQ3FEFQYU572XIQMYLGCCXYQQ2OYUKUA====,ORG1,CASH-MPA,USD,63950,20240401,20240701,R2FUFF7P6NVD443HVNUB2YNPHEWFILF6ZRNBR6V7GRVR5E4CFU4Q====
FFZTLBHGJLAFZIQLSCYDVMDH6KGISMN53MTVIEDDUFNMSKFFDS4Q====,ORG1,CASH-MPA,USD,2838,20240401,20240701,
NMXQ6FAGZZDZOCMGSUCI5TYQGNMNVANE2LBPNUOQSS2SLLJB4XDQ====,ORG1,CASH-MPA,USD,18119,20240401,20240701,CTU6KYHMNG5W4RCLWXNKCSJLIWRZRXE5DYLGWKLW52VAZ2Z6RYOQ====
CURPFG3G2Y7Y2T4IKPWQD4LOZI33UM34UCFDTGMO3OG4DLIXBNXQ====,ORG1,CASH-MPA,USD,9294,20240401,20240701,UGCQVH7UPSYMAQOHDJ3KKL7MZEOV6FVISFVTIMWCFPUJTMSL6NMQ====
IUZGWYSRYQHPHJR6K6RMEVT7UHE5Z3PMHVYK2WWJMBH5I7OO534Q====,ORG1,CASH-MPA,USD,83456,20240401,20240701,JOMZPP3FQU3QC3AGG4JM43NBZ2XJRJCX5F2AE53CQDBRHG7QJSJQ====
Y2PQ5I6FONKC6WQFAK5VLFEKMPDYI6SVUT6JKONBUL4EKQBZTFTQ====,ORG1,CASH-MPA,USD,90031,20240401,20240701,
7MPYUASXCWLDOBO5PRFNTW5YYOZZU5V6RRR37EP3CSHTEKE67Y3A====,ORG1,CASH-MPA,USD,36108,20240401,20240701,FOBAR2AQB363HCPNRTQN7YR3MNSO7HW5I5IM6GIIPXHZEUON2ONA====
AT3OMS3TD2CKKLBNCOZGYHTRRXYD6ZZ24GXC6RTUO75AYFWSBHUQ====,ORG1,CASH-MPA,USD,15207,20240401,20240701,2WXSGZ52QTEV242A2SC7322GTFWCFYPOUREFDQ2G5KJNIOJUMY2A====
LUQ7SSZQCS6GIPSDPVVFKGYRWWVGNYLX2HT3QH63246ZY3GMZ6CA====,ORG1,CASH-MPA,USD,13071,20240401,20240701,
JIBES7YP26GQJXD4SLAKMGLLJYYNV77SOIYVA7PUC3T3GB4JHHXQ====,ORG1,CASH-MPA,USD,76988,20240401,20240701,KOI5UHJDLOBHR4C5HR6CZLPNYQXRGJZDRKE3NKOMVBUXTUS7A2GA====
VIAXQBH3TODFMIRBURNOYAWI5KDL2LR34EOMY5CNRHQSUXVULUNQ====,ORG1,CASH-MPA,USD,67702,20240401,20240701,HPSS76OJQV6CI6QEIIPJX6HYX4W7AMRN6I2FUDMGRUDOBXOXNURA====
AQJ3V5H3CH73AEFISKKV34VYGWKGQ6B5BBV2OOMBL7XK7CLGWQEQ====,ORG1,CASH-MPA,USD,70993,20240401,20240701,
AUKHXI3HI2JNYZZCV7GDAAVKQTCEHJ6CHC4INVDZDIZH4XIFOP3Q====,ORG1,CASH-MPA,USD,72207,20240401,20240701,RN3EXLQ5A6PBXUS52MJNZDV43HDRQPB6LEMZ2WMN2SFBYVOM4L7A====
2UJEBU5AVMOICJFC2IU5JSOGR2MSSZT3KRRJDIYVHARUANGIOIHA====,ORG1,CASH-MPA,USD,27502,20240401,20240701,3C77K2KBZO6Z33ECXZQXW7HAI66FE4BNLUDOJJMMU5PSPCYYZPPQ====
DE3IAIZZ7NIKZKBEYPDJQ5BHS3OL537MKEWBAQL2NY7BMZCXM2EA====,ORG1,CASH-MPA,USD,10881,20240401,20240701,6KUTZBSR25KVPITF3CEG7VUPL2YUDVPJMZJYJEXT62XICKAY7XQA====
OKMZQKLWMP5RRPZZBB3JXDAE25OXSL64RLZJOYHDBCHV4HGMRZ2A====,ORG1,CASH-MPA,USD,68985,20240401,20240701,FUCYTO3WN3ZK24NWDU3TJ74R6TBCYTIXSAIIX7YK44ZPULQGJCJA====
UXWUJEZN3XX7Y4Y5LMVFVSLIJQFYZ4UP2PRKK3X2IZUVQSOEY6RQ====,ORG1,CASH-MPA,USD,57399,20240401,20240701,E4W7OM43XXJVCZ4J5HZ7IVQRQ7JABJINK6MEMCU4YZNTBYBKMT6Q====
HHJTAJMA2NWOZZ6KCZZGESV4O6V5OF2UFI5LENFVMRAELSNZHU7Q====,ORG1,CASH-MPA,USD,94700,20240401,20240701,
DEOYT5ERFPG5VLNWJZUPYW7QZVCDEUSUNI2X2A5RD6AUGWT6URFA====,ORG1,CASH-MPA,USD,97100,20240401,20240701,BT7N6TJA2FEU344TUWF5LRW4UURQZVGEKAE5LHSMHSDHKJO4KJMA====
K46HO3FQ3YRCETGORIORP7AMOJKXJNOM2KWCK54MX4YBYP76GZVA====,ORG1,CASH-MPA,USD,33352,20240401,20240701,6OSJWCU5VW3UFILTNW5TI5SOPLJGWZIX5GJSY7BH2QTMM3HLTNCA====
ZSZFDETFPS6OWCHZQ5G7WZFH6EH2QYAWNCR3JZC5PWWU7YSIHBNA====,ORG1,CASH-MPA,USD,26463,20240401,20240701,4XJXIUODL6SGXMRUQ7XERWERPBIQX4C5RUVMAIHRPBWSABR44AMQ====
QQVO5WYAKKSFPVDKWGBH5MDKXU4IDLREYAJ4UHK4DCJZRP6BCLTQ====,ORG1,CASH-MPA,USD,21012,20240401,20240701,SQVZ4JGXWXDDTZELKBXTAVCMJETRI4MT6NX24HXCSPO2URJQ73JQ====
3GVY3WUSD5MI7ORD7EDVHOTPC7LI5A7KJWXWUJAMZ7PWIH3224YA====,ORG1,CASH-MPA,USD,84627,20240401,20240701,OETR6DWXRE2DJQLWJD7S5HOYAKB275FXZXA3DAKU3NX3NDSQE7RA====
GLP2VNBDQHNC445RMGFB6OYFSTVYJL4NIL42FRYSFQYDPHSMXINA====,ORG1,CASH-MPA,USD,83891,20240401,20240701,MAC2H7XX5ROIFS6F6XAY7KLYZTNNF35WGLLTPKM4O6E6CQWTRSHQ====
6ITH6USSHZYO5OBXKCOBSF3IJASKUE7FCMJDGBFUVXZH34ABIYSQ====,ORG1,CASH-MPA,USD,45831,20240401,20240701,ZARZY6AN6KRQLP5BOR22BERHLYKG6K2UADRH4UJUGKUTQRA6GHWA====
HJLT776LEXKMABDKXXLKPP46DHEYH3VPY47E46LV5FY3LZMFZWYA====,ORG1,CASH-MPA,USD,34336,20240401,20240701,
ZR6USZIZSFWWXAFOAC5OYHJ3USX2ZYIMEML5JL3W3OCBNXASV6WQ====,ORG1,CASH-MPA,USD,32245,20240401,20240701,
2ZDUG6MVXYJL4DJBWCCRMSLDZUVEFCBSZDWPUNHTS2G6YRJHPZ5Q====,ORG1,CASH-MPA,USD,1737,20240401,20240701,6UZY3L4LRN7UF2EHTEVTAVG25TIA6NQOCUUITGMHSQXJMPQ54NIA====
LWBWGN4BALDRECPHZ5EE724IZBUUYW2KWFQCWBPBGWIEYYCAI55Q====,ORG1,CASH-MPA,USD,22276,20240401,20240701,SFFKW5E4XGFXBJCZR36YKEU53Z5JYU5OJSJIV53PFPRUA7BBUGDQ====
K5FHC3GERHJ2E44MFVGPLVSVLGXA5EWWWWR3LYMGKSB36YUYYJWQ====,ORG1,CASH-MPA,USD,33510,20240401,20240701,
4RASE3UMJ3CHRKLF63GBFS2M4UTQJW53Q4EATKUPLDEWQNEA4QQQ====,ORG1,CASH-MPA,USD,52415,20240401,20240701,5SMHFHY2CBNAOHMABCN3N6CE3WBKIJRR52GZQPNEMBTOD7COSFSQ====
3XG3RGBBWSEUMQGD7UGTUJCHJH3PVMKWWJXIGWQZCTJA2C6IZOPA====,ORG1,CASH-MPA,USD,7237,20240401,20240701,YCTAE2GNCAP5GKM7WSHH2QLVOENPMJPPE4CI7NMCEVUUOHGPPX4A====
XUTSLD64LS3D2HT6GESAOZK34ONAX2I5O7I7AOF3PILWRQRMYWAA====,ORG1,CASH-MPA,USD,26935,20240401,20240701,
7Z2CL76J5FD7TADJ57G432NAVJMXWFSC2QOC2F5BPQF3WSD4SODQ====,ORG1,CASH-MPA,USD,9364,20240401,20240701,QAHGCQSATQEGLKSBX4FOXX365WZZ5TDBHV2ZKB4ZMJRZGKYD6TUA====
A6KRWWSQDMZLM7BTFTPCGBNKJOMPY74ES4EZDPLGXK2LFWHZO2KQ====,ORG1,CASH-MPA,USD,26981,20240401,20240701,YSJ54CICHSZ2DXYZLIT36XPAIGMXNOWO4UEBQHQJ4JMML4APILQQ====
OHWPHVCUXXKM3YHBZZA5V62B3VSSDCXNUEOYFXNKKED7VHZ7TCPA====,ORG1,CASH-MPA,USD,50737,20240401,20240701,G7A7PQ45GC55EMH7D62BG2S2JGGZ5K5IOQEYX7OOJ3BADT4Y6XSA====
YQ3VDIFPRS6QMG6YEIA5ZTZQB5AABHUUISPTZR5YZRU7IBSUYQOQ====,ORG1,CASH-MPA,USD,41677,20240401,20240701,Z3STPWWTK43YPQL2MBLI4XH3SHCJB7I3RR2CRPVFLDX6X2AYLG5Q====
I4WU4FMCONS5V37QJPMSSOB6RJY3VKT263OFQK6OPD5BRCKYCOHQ====,ORG1,CASH-MPA,USD,20186,20240401,20240701,R2V6TNYSMELZI4VZ4K66N56TUM2KFKGG3LILCIGNX3MXEO7PM6DA====
RGRWU5N5MKBBXOUKKXBSEJVEU7SVBDGYXYPRKMIWLS6WEJFLMV7Q====,ORG1,CASH-MPA,USD,74236,20240401,20240701,LV5DFDG7KXGSBNTIQMSYY7PENZZOECU7T7G3ZCER7TYCKE5FHZCQ====
MUT45D6LMZOX74YDVPV5OLRCAXZB4F22CMSMIJLAETKKE6FT6Q4Q====,ORG1,CASH-MPA,USD,44845,20240401,20240701,QD4BH74NVP3Z2OOVIBAZJIWDHB3CCUFED3B6JGRAPXXUSB5UCEBQ====
2O4F54K25Q6VE7WE5BACWLQ6RSC6VDEW27XW4RE6H34WQYLFKPLA====,ORG1,CASH-MPA,USD,30921,20240401,20240701,ULS64SHUGNV7SAVNUAIZT2D2U3BX7WX6DFXZBGVSZZY7TJKDKUUA====
5J2C45DSDVOKUU5V3NUILC3LFWUG3FET5YS6FTMXPVCMC3H7TYTQ====,ORG1,CASH-MPA,USD,51535,20240401,20240701,PT7HJD5WFWHAQNCAZLACT6PTHBYVL44ZSBHS2XW3I4YXOO45EGEQ====
QJWVTLJI65NX3OV5WOBY732WY4G5VQHOBNK5GYYHEK2XVD4YCEMA====,ORG1,CASH-MPA,USD,15552,20240401,20240701,XGLBKWTZOQWISX3G64T6ZOWC47LLT4YF4ZPP3XA2276OP6UICSDQ====
GZ6ZQJ3DBJV5JCIWE7E67N2WELQO3YJ2WAXWIUPBIPASTOVGUV3Q====,ORG1,CASH-MPA,USD,63988,20240401,20240701,CQR2ZAWG7GYJUCBPZOUHF5QOE67PWO2DT5SH6CYZH5TWOWSMEFZA====
5MMDPUXO6B3WVFF4YBX22QM4JRISF5R2PMKUVSF562THOSTMRDOQ====,ORG1,CASH-MPA,USD,69498,20240401,20240701,RTW7MU36VD7CCGMI43IJPEE7ZDJMWCYXGQRDVPJHLGPMCGYUEKBA====
AD3O6JZINU6TAKIV3DGOERTVY7OJOQWW7M5LA3756AXMXYVC6JKQ====,ORG1,CASH-MPA,USD,46851,20240401,20240701,BKIUN7INPCMTZLUKSK4MR3QDP3LY3D6KI345EXFPUBPMRA7XNN6Q====
YURLS44UGV73EHCL5G5SJOR7OEEKNNMRVU7UCF2YBQWG3TJSCJSQ====,ORG1,CASH-MPA,USD,58428,20240401,20240701,35QZHDQI4F4OURJQNYM3O73D57EXN66K5U3EVCTXGMZDJC7EIQQQ====
2E7JMAXR5MUNSPRNF23VI75G3HF3OB5GXLT7IGLXSMXNJZOWSQXA====,ORG1,CASH-MPA,USD,46910,20240401,20240701,SK6G4IAEC2FEPNJBT3BMYHECELTPDQSBY5MWUWPRVKCHYB32FV6A====
BBM4A6FWXTXBSSTCB3DHJFFTCQRYF2SHUTEXAGNPPCO6MWBZAHKQ====,ORG1,CASH-MPA,USD,60520,20240401,20240701,CQZX2V5PVGXPRIOMGRVIERRDSVGH4LLDCHRYWQ3JYX6BWY6SN5GA====
JYUQZDESXCNKQZZIEQGER5BAYLMK3C2WSWIQXARN56XWOFFTQMFQ====,ORG1,CASH-MPA,USD,42311,20240401,20240701,
IKEBYS66MVMXDL6X43D7AIDGLSDCZBFKBMITJGUWBMGPMU5OWLHA====,ORG1,CASH-MPA,USD,27550,20240401,20240701,SAJRGWV76QKBYK2MTJTHU4ZPTR5BDFXIPRZUH2A4UZ53P5ORKILA====
NZOL7Y7KMKT5MODSALSWZCSZ5F3SMDJN5EVXNHAEM2XILOJDECQQ====,ORG1,CASH-MPA,USD,16932,20240401,20240701,4QBUNQH4723ZDVQA63QMKTPTSWFEJVZDZQ73LXMQZP5Z6Z6LHNRA====
YHZQ3JRJCFEBFZLYINIAPUKUTLIWFMP6VYX5PQ42E34ONHW3ELBQ====,ORG1,CASH-MPA,USD,99695,20240401,20240701,EPIJ2BB5XCM63BE7WLNK3Y3XC2XVRCFRHK3MLBKMTM6W6QANLFVA====
W7KMQX5JPVJ26YFLVOKSEJ7DZQJ5VCKMQUP6SLY4ZJ76DUTX7IAQ====,ORG1,CASH-MPA,USD,39518,20240401,20240701,UP4ODSO27SA4CKYWVSQMLHLW7JSKP7QFNRRABC3XIFS56QKI6ZMQ====
3WZLE7TWLD7WYIA6X3VV6HF6TLDRFYGSSPX3GTAGQQXRTGK4WUSA====,ORG1,CASH-MPA,USD,63050,20240401,20240701,
G5YNWJPCZ5T67HI7Z7AJPBQSDTZTYTERS5ZFZVY6JXE5UV4PJXAA====,ORG1,CASH-MPA,USD,24736,20240401,20240701,
ABKTDJQVROVZ3ZNRYC62F24GVRCTXC3FRZYXV3SDMXIBS743M7LQ====,ORG1,CASH-MPA,USD,55717,20240401,20240701,5UJSZOAJUNS7C2NJW5FRVJT4XFHH6Z2FXTX6XTOSR7WEJLHWY3ZQ====
MFHYJCY56EXYVODS27VRD5YJE4IJMATOOQSGNXTJBGTKPIO4OI6Q====,ORG1,CASH-MPA,USD,62060,20240401,20240701,NM62VJVUXQYTN2CT3MGV6QCNRGUJGVFZ3UCULNQYFGA5QP2DXHLA====
H3WWMKHGIFDZEZ4CV4VCGYGQ6QRBGI2FNUF4AYOO7WF2HATFQUQQ====,ORG1,CASH-MPA,USD,6000,20240401,20240701,X3HZ7XP5WWJON7ZRIKJ7H6F2KWOADHROM57NIRTEDT5RR54UOSKA====
ITOMXPZDKCD5FCH4QYOG7H4YN7ASJASNR4BWLOSNVZ2JDQWYRYXA====,ORG1,CASH-MPA,USD,77777,20240401,20240701,OJIPB5A3GUHGUGE3KSIDAZDKSQ6QAA62PDO5YJPII7HD3C3NGUFA====
TZAEV7UWPCAIH7MSD7SSCVMMDBH2V4SPW6L66F74SDX6E6PLKN3A====,ORG1,CASH-MPA,USD,51160,20240401,20240701,
LZZY6C4XFGPNTY6VORNVKNNKS5MZR3H5VBYUEIQPN5IXPCJZHTHQ====,ORG1,CASH-MPA,USD,54309,20240401,20240701,7A4IEHR45CAP2HQDMF6LPIUZF5DHCUC3WI457NCZXXQVU6YUFZ6Q====
K46OC5LV56CRCOE232BYOAQZHO75NDPRLOZH6HFCCU2SQSTEALOQ====,ORG1,CASH-MPA,USD,80464,20240401,20240701,
PX2YAKRSYT3ISP3YH7GKQK7ZRC3D3OYFSLEWUTRQH7SSSKPLFTDA====,ORG1,CASH-MPA,USD,84153,20240401,20240701,6IPUM2MDLEFO6FFRYUAD5RQV6V4ZSYH3YFL22VLJVA3LZPOIE23A====
AHEWSKMVPCL6AX3BPU3PN4LFGVEAG2QXZYSVR7JI7YWPDNXPQOAQ====,ORG1,CASH-MPA,USD,5765,20240401,20240701,ASYF4AKXLYBMOEADOVZ5PMSE7JZFYNTAAIT7MOSMWG4DXTPCFTKQ====
N2MYXYDKDYLELEFMUO2Q63YWTXVDC3G7TCBJCXGMC66YYZNJO57A====,ORG1,CASH-MPA,USD,47660,20240401,20240701,VKZY5GIIREUYHKRVR5QRLP66IHU2AX5624ASG7KMIOJP5W7HTZBQ====
3KXRPGQQW35B24ATOVVFTRAK2HYHYACL5TPCI3C5MYWONFWKVFDA====,ORG1,CASH-MPA,USD,52316,20240401,20240701,
L6TM7X3RMSLIQYH3M3ZXQSCDXW6WUBSP2ZOJVQNTNXQ3P2NO3KCA====,ORG1,CASH-MPA,USD,95909,20240401,20240701,K5332MZTJIC4FPRMKTGRAPGGTZRXOZXB46BWOX6H2SGOKCVUDAKQ====
GX6H3R4GJFUP6V6PYJPOVQJO3VXQ5LXRXI5IGODF7CZOHQ7H322A====,ORG1,CASH-MPA,USD,35208,20240401,20240701,
YCBZQZBMWV5E25APGJSRGLNJVZIQRLIKDTX3ZEVURP4HNCC3GGYQ====,ORG1,CASH-MPA,USD,52622,20240401,20240701,3M5HJBGYCODZDGP2UJPCVBMLZ64SJHOUPX4A52ZO3CNIPA4SVBFA====
WWDEXKGERVOTSQ4PN5QQ6EUKQXQBSX6UETTSS72NMCAC4AK4JAJA====,ORG1,CASH-MPA,USD,72607,20240401,20240701,GDDBJHOAPXX6GEM5VEFSNM4Y4AIN5NKJAXCJYZIDRLVVMNHGJ6RA====
