Individual Reference,USCADI,Document Hash
574989009139,BPBDWKBLZUS2LI6I3L53QVBFTAYRUHN2OTNVRPEPF6DTMXN7CHVQ====,
551135813044,ZTANLPW64RUOYTJLBLUWNCPX5NEEFGOKFN47EUUEPQAALIFTHADQ====,HPX7XFZPVJ7VQK45VJHU3JV5GIUHYAHJAOYILJWZDRQD3QHT6EGQ====
674455615954,HJXFKEAZUQBTKKYMABAVXBC7RXTRLMJ3RT4CPPLMHEDUDVLSXJWQ====,ZPKLSDJ2ANHD6A75T3K6GJM7YHOGUKLKU2VAXF3STU53FZGMMQGQ====
116999903871,YQEQPHPC7QA2SALUER2X7SEPUWNQA3KNK265K5KPNZOIFQJ7MZ3A====,
978537604681,5L6QJ62LBNRENVTN55FMLLV6WM5B2U3AW227JABHTBEN6U275KQA====,
501423224512,GLN4IRHRPIDBORMZXBOX72QOLUKVJILYQ3HQEU2KMULDQUWAVQVQ====,WRDNEI3JR52THZEY7ZJ4FHGV5RD7HXQKZMBOTK4ABRZMJXSFFOGA====
695488371538,ARIIOQYASG2YAIXEAIBDHOX2XT7U34MX4L35MP7BVD74OTA5I53Q====,RF5JB2QZLCZICFRT4TPKXPOGROPKOHC5OMIPG64VGYTU5XCLDK6A====
400844107755,ZGF7KK67BPZCFTZVYEP4NMINAAR57ZW4A37ASDFFZLHMBNZ4NQ6A====,JXUTHUP3I7QNJGLR4OFABZOVNMOI5AWCUS2JLLMQ34H2VMPEZOYQ====
532817134326,2QIIQOSPWIKUGH663T6PHFMM3OPNGVG3HUGEJGYYHCNY2Q4PC2FQ====,2RI6GMU7CS4GQKLAXYGRIK332KL5BJVF3FIVNQXMWISCVRF4IUTQ====
486621403739,YK33TC37M4THLWIKGTAKNPV26PSNHR54VXM4ONVZDKKACATCKRXQ====,SXP5OOGRCEAYJYNOFR46GCPYFDCRFQAWJ4OI6ASQYQWH4MXK6SWQ====
335033232285,4SEEF744RTDFPTG6GYSIYOHH5W27ZKHWK4ONXQBEDCPR4OJ4D3VQ====,KYUXTNO5X5RBRHETHN7V3WLNREOXDRTBO57K2JOIBI33L6NDQASQ====
853620996751,HPAW5PG2USIOFT6FXAY76H26WT3JO6F5Z3DTI5MBHTAVMACF6YQA====,NCDOB6LFFULSQZEUDGQMT7I5IZEJLNNNJYTDOF26OB6BIVS2OLFA====
653515403793,JWTSI77NQYPE3NCGKQ4TM2W3K2IIXP5P7L3VXD6FNFPWN4GTEV3Q====,CPTEZY2CCX7UKLSWVEO4MSCX66XNCDONWNGBSO4MXUPXC2XNSMAA====
682750303500,GEFZYMIB3CYMGTQGWFGVFWJYSM6L4JKYBAZBGS64WDBIDKOKMYZA====,ZZD3PA37MBJL3KWSLWYHQ4KSRALT25OSWH3427XRZZYVY6GLNXMQ====
850746860664,MTIY3JARVHB4IKHECFZGCMMSMVCGZG7LUSK4EUUDTZABOMU7BUBA====,W2XGIGU62NHXIVMQCQVQUGG5OUJ5AHING47YPOQ4S6STJ5MZZVMA====
538298743000,2PO7ONBNGFYE6G23MMBTMYTQB47N7TT4UVP4CZX3MT6GMMGHEGOQ====,TW2AUCBIGD4VOLIE7N3GVOK3HUH4FVVJR2GO6MAXQ47VK7XN2CDQ====
522485846410,G77EMFEHZSMT6PBEWRS6VMQ2PEWAPTH67XMQWJLHA2D4Q6PE37IA====,DBFAN5EKY5RUDEA6IGF36GQSXQWEMNGSU2HJQQX2PUR5MQRYC5OQ====
710262221128,4R6REFCLSWKGJMB5JLCCOLHJDQA6UT3HHWQTDZ5Y7HTBFQ2Q63DA====,W76V3HXFISO5JW3B2EVS4KP4TSBQJB6FDHQNA3A3VGRY35YX2GZQ====
965256667917,XWTH55IRUHYX25NGWGBMKIKG33SAW3YDOGIYQPH7A3B54NUH7FNA====,75SESPYGXJNKDTSF7JXVZTPPHQTVSDOEAKH2K7EWC6TCPC5ZK4AA====
352318334761,3QWL4X4HJMPYZGZ7AFNITKUSZFOXSYUDGH4IDZFLC2KII6RJGULA====,EUVCSW2X2NZA2OQSEYPKUKHLLZFFA2EIDUIJKAAJQ5GZEVH4ZX7A====
413155969238,ML3Q3K22DABMIPNMWJ5N7I5TGSQGQQ7YKGONUZRJBY65AE536RSA====,S5P22CQQYNLB7B6UWJLW5AWJ6FPVDNYHUR2GHMTXGG35QF4HGYKA====
198214744065,RNUVGNKAJIMTKDMTOGNJ3ZWM6PXXPWDZW33AUD3LYR6NPCIDOC4Q====,CQRU5SZKQ7OBO6FTNMBFBNIHEBDROQNDZZE7H3UM4A3P4XZNAIZQ====
284402812809,JCFIFX2AUTQOXE4T4TMPSCLHQKORQQIJQTJ7U7Y2EZOXOVUZKCTA====,MUFKYZKXDARBVKLKNQKGXKVXU4N3BI5JS2TNIJWNFUO77FYU53MA====
257663829069,UMVS67DWEDMMFVJ76WYYU37ASNXTGKVHSE7PAWWEKHW7S33H72QA====,ZSONB5W66VXRBF7AZBT5GQGJHVKO2UVFAUHYDNFYXFB5SGOLPYPQ====
898471909400,AFHV6VU5DUHDEFSLRPFQ5KBWAMBNRUTUVHJMAZUM7FHFQ2YG5MNA====,N56J7KKD45TC6TYKK4JMLHYC54DGP6OVO346HOOAUAT4S7UCQ5LA====
210182713518,6WV4K7X2G7MKH74DE6SW43B5BWPKBB3NLYQWKYSZWVLU4Q244EPQ====,
515426469014,XZZSLLDQJRXYKJZCAWL5NHBCIHOJGZYCSYEL7KUMZUYLKPYF7KAA====,3JAQS6MJZ4LYGT3OMUQPYO5DDLDA7VYQPTAPNRPRDBCWJPH5OPAQ====
691406621904,KITYHIRLTDMPPSUHK2US2BIBQXPZTLY4UNH4EM3YNR27IOACAA5Q====,GF2ARHQLW6RMXGFUMBFMF5SSDUUTDB47ZB3LK5RBPU4QEWY6AH6Q====
512637225044,ZJJFPW65GE3P4SHK4EUMXA4XXZSVF5RKS3XTH4EBUBQJBX23WHQQ====,BS5H5LGJVP3EQOLDNNBS4XGKVDQNQC4K7TULDRAO6EACYLBPB2BQ====
933819590746,222WJOWH5RXJWGK2LZ6CVL3XM6IUFTWZQKTITDWKAUEZCDMJGFRQ====,I77M5KAL7FBPUDJULQ7WRKSDPD3OMTJ57IRE2F6QJUZKUDTFWGKA====
792406855295,O4VBDJXQWUEM64ENT5P6W55TH76UOJTF3CN6XTGVNLEDRHZCTE3A====,RODROUYZOKK3PKIQN6DNA5ABEHVWK6XIEW2S5CVPTNF6B4W5A2VA====
222261866448,LMQB33SMXZAAUWNWFADPC5BJN25HO7VRMY574F2A42WYCTTTP7YA====,EXRAKEPJRV36QVUQUGYKYTWG3DWH2UWHC2A3DTON6WX3ZNXGJIMA====
857781473986,6ZKVK64HPFKEBT36XPUXUOF63KWL4IVKTDSXVYSC3GN352BMLRMA====,Z45ULU5FFMCTUQWMZUMGNBKW4XT2R7247FME4WLDWGEKIA75JVTA====
570468472380,LIQIITBSGJLQ344SPY7HR6I2NHYR5MTSBJPTYWIKFUW5E63KQDNA====,FRXFGPMXA3P6HCQ3AELO6SCCR4X7CMLEIRVH2C2SXUUHHCR6T3XQ====
723582371866,EQ3RIMAFRLRC4CQW7MQIWEU32KP3ZVNQGRN2J7A635XASF24OTNA====,
877476400837,6IMWLKK7IDDGPD7BNN4AXEBOMK6HPT46JAAY7C52X64CXRRBIWZQ====,ZMYHTIQYFOZBSH4VKZRVBHIXH6DSAVBZUT4EPBOIVPAKH2JO3G7A====
176621994816,G35PRYAYUBGEFFD6PZROLQO7DNP4BI7ZIK4CBKYP6GYMEXHW3UFQ====,RZI5EQSZQLL4HQNGPTPTA4RSUUWTKEQMFH44F4MVR2JDFP5VA5HQ====
557174417311,WQWTP7GKB2DSVZYKMRGMSTRGPRLTGDY2CBPJ45PQS3TF3LBG3NFA====,TVONFOVRVCTWLPZN5RKMMP5E2SLELNI7ZP6OOKW4YYRAZLXZGHVQ====
238113187075,6W7WH3DZH644RWWGPIPX3BIDFOL2O7PEBVGXEEXWZZNFBIQPVU2Q====,PBO6TM2QSKUX65OA7U7KRKAUCTP7BTXENT3YBKGKJVMOQZ7LACTA====
886034743913,CGS3OP6NWHWENBHMLTUXYC2A6XS7RHGVJHO5YYMUCIEVHZGS5PCA====,VNYBUBPARZL7MLGVEHEGJOAKWTOJ7USKSRZ3NPYVVE3QKJYW66SA====
810578257325,J56QBV4QZ7LWGBPTEDZEYAUR5WCCZ7U3X2WR22DYDLA5X3BPFQMA====,
583334118652,W5A5SFYDPQDVOBMNADIPS5MMXUUZ2EJT3HMFE4A65ZO5GZU4ASRQ====,SSKK4KKYXXKFB3YPWX6GPE6XTZYQV2MZJEHA3OJ4K6TCFWUX56JQ====
869411341041,RI4FAOMYIFFVLINHB4ZAISEL7ALL2CDAJQVGAUMXTOF7X7VCBEPQ====,XZRWCDSGKXUBO3Q73AE2P2BDC52GIDVPXMPLX3AMGWQ62O6WYQQQ====
754428363890,4AHRKWHYMFQPIR4VRBNNCOB5AFOSLOFEIK5ONMFJCNMPOK3S5E5A====,
624666782543,X5SBPLBYXG5HXE6XDEJTWF7U6FFECIJJCZWNIJPMJQZLLWLX5EFA====,TMZCVCJ3SBLU7F25KWDAGXEJU2YYBBQIGFUCCKGXZSDFYUSQ23WA====
679425186978,YOQNF6RMVXGRNWOFWEKNUB2XMLGUQOVZG2ZX6UJTFW67W7U4P3DA====,Y6LNTU7MOL55OFTYFRMLY6CCCMIN5VN5S23LKZT2WLFMBQOJLLRQ====
259249168564,QLE6UGXMQ4LY6ORURD44OVHTRS3FP7YLHDZN6ZLIJHBHOP45UZ2Q====,BR3UYUZEEZ2KHCO2AJHNOHOT2AOMBJ4C7WIKWET7GLZXPWETNJHA====
632969218590,6LOGHLIQY2MDZHDANMCBIGVP4266CWHLTY6LSNXMHPPGYH6YKEBQ====,VHHEWDH26TYCZXHBGU67SWW3C2RWZFNGD244XYHPO5HHYQX5JSVA====
874995303352,OVSGGDUHCYB2PDUFHISFZOW2ZNHH5QUMACJLMAZLGM43O7IFPNWA====,TN4EOLLBYJ3UWQYKX22UMX53DWX6JTYUMKWD2DPKRQ7RPT4N7J6Q====
445045387286,36EJRW65XWLRJL5ENVAZYIIEBQIUTN5LCSMXS2MASVVR4W5X44VA====,DG4BYVMJ4RTF4FQDMWZ66PYIOVERCIEEQQ5Y44ES3VJDNN5PUCCQ====
406272593605,2IE2CZ6F6ULYSOAZA32R6NMBDYBKVGB6V75VMNBZKCV4SNX32CEA====,EY6EEGIXDGAI3OJIXOSFXZMJB5AV6JISDDIIBDBUDC3YXWOWTLZQ====
968206323378,BPRAXDNHE7ELYNBJ5HGMZRW7KXROUFFMIDCS7J36BZE5FUVIXD7A====,TKKZUHJVGNOHN776SDO7H5PH44UMG2JXM23YSZFP4MYZM6XCBWBA====
281893995574,2MHG2CFEWCSA37XZIQXTSFCS6VPVMNDA2DNQPETZAENE42N6IBGA====,
914754623081,7WO4AUC6FNSTZNFLXV44VCMJURLXELRUNKYT34OCFWUY73UA4WPQ====,RJM4B4PL6JLQS3XECTPMTBI2I45KWF4QUQLKPPZF62J2G4ZH63DA====
312905712726,GWFTQPFA2OPSS75H6EIJAHCJE3KS2B56T7NQVTEEJM2FAQ55A7SQ====,7LBMA6G7ZMZ2M4QVCCPHXPYT36673XHVMFRFARWQR7Y5M6POL3GQ====
454963153532,L4H5N5BL6QQAWQFAJW5DU2ZDYZ4IQNW2RMZ55JU6ZMTCDI6SZEOQ====,YRYAO7LTVOYFBXEGPZCRWHPF2CMJ7FT3MAHQJKULDWO5KUQTACCA====
505982286803,YYZX3BHG4YEKDSFXSCO7S3D6AX4JNU7VSBXRLLSQRT5XHB3YIB5Q====,FISTH643HCE3WGZC42TTKFB7I6M5NC2BMBVQPBBBJR7I3WGEPU7A====
665887922541,AF5ZFCXVMBCI24TKHLIHX4BHTOXUG5CJUQBFUUT23ZRE2GECBGHQ====,
194046375704,C77DEGRSC5LDX7LMRCWQQEP6C6OEEJYOB26ZENCK6QPHGKCJ2HTQ====,
591717599268,MEJ3YTKW3OOA7OZ4FS744CRBTACFFZY2CWNTPLZ5GZJLCYUL7XEA====,3MC7JQQZHUETWJARXETX7P6D4RDDSQ672G2PRHPG33NKC72RNX5A====
868285489644,PU2C64UJK65RRWDW3JDYSJUESES27ZPPBXH7SWRHXG2ZKVSEAUYA====,MNEZ4GTGUCCWBE7BZU4JM2WFWGOZKJFMAZ27LICFVRTLM2PHDWAA====
693908205112,4QWGIOLXCNMTMUMTGUA4TCZF3PCAJEM6MBSE7QRH23HWC2GUHAYA====,GEIBXKGIAEF6KNKS57G77A2HYFHWO627RF2YERQRWU5VDN5BCVZQ====
959297927998,7DV7WXDADSLHZNHOH64KIA24EIXN5SIFDZIULDRTLGHFTPU3WF4Q====,OKN3VQVLDQNFUGDW3LCKXRBAYQAL4ROKRKZYEAWOW3FUPXVU25MA====
385156094904,C3KX7Q7HYHQBUFTWQYMEDXIVQX4GBZPPH2PHE3NS6SN3YAIMNMXQ====,WSA2T2MUNRZCU5F3PECRSB3IOJTPAJWSBIMG774CQJ7T3ISQNCTA====
678652204726,KVXPXAMNZKZZYMC6FHQB7YWBMHEWQ3LVP6TOCKJXYUN5LZRBJTRQ====,D4GRKXPKWGL5TXJGJPACN2XTX55A6COSEYW4O6DZBMK33UXAO2HQ====
264911549376,XP5HGS6LLMGRP6NMUD3UDBTZ54ZIFPQEFFC6C5YDCWD7JGI7T5XA====,KS2VUUN6FL32CUOXIUGIFJUCW4ZLZSAXWUVMEOLBXKLOQHAINR6Q====
916798707778,LQ3CJNXFN65SGK6KHRTRVVCX3XQGTHWEK6SUREBX55B2HYQ74QUA====,MIM47J6HQLF3ILUNSKASAVQ2WPQ4WOEO6GSZ2XHVQPNCEM2J2SXQ====
452012855403,633NEZHCHFRSXKAEFLAABJCC3MACZMT2PKMB4D56N55ELQXPNCSA====,ZJE2T4FNN7ZOB53AJWIXD4LZIXZNE57CYEJWUDD2XCYCDMLMYYSQ====
379022771638,5HRK2MGEOQIXQT3KL44QA2LK2WSG62MJHB7NS4XSQD6T735OFGGQ====,ZIZCKIL46I7CFBL3OY3RGUY34YAUQDW42MJVYJWMZF73IBR3WUOQ====
490093071913,M35CLYZDHZK4J7WHBAEN5E4JTBNIK4OABXRZQXBUR2IDG7C5FF5Q====,VJDD4MNCCL7ZO2HF2E3JHSNZUPSCY6LUNDVWNG2IXUI74LJNXEIQ====
461537619122,SEN7EOJUWZ7K7WXQQDVBUJGYD2RVTX2QMLRKOXY7U26SI6WLWMWQ====,LNCZSE4NPG5XG5SBMGQRAPTECX3JZCF5MZG7ZBYUQQX2DIQDAO7A====
824874192249,VOUHOUD26EO3EEPTTHAJHN5PZUX5QFHYXPPDQM6XLMP5BLK2YITA====,HJTTIRHZBOEPRVJ2FZMVU5QWKNVNOGHDWDFFTSFTEPRTOXINDJFA====
775344733030,2WX5LP4A32GSCOCIJKCANQYWURCA6TBSXH5IF2AR6XFHY6UZP45A====,GWF2TSZUP2OJ2DGUBUPQX7ULIA7MPNJL6T2K7IVGHV6RBCW6O67Q====
142011180290,CYCYB4JDALNAT3F72XHSSXQNR7JT42ZDWOSRPAWLBTMA5ISYVOAA====,MQOTWL67VZPLJO2OESBYSIXKSLJSAOMWJYUJHABT6HR3B4ZBYIRA====
166784829585,X23VJRPLYFW2QKBF5VEDBN6STOXZQJFQ733VLOKQHOTWGRQYYPFA====,R7MBKXBBRVBVJDV7CFVPZOJBPOJ52RRPIBDCUCBLFCEBYLFKZEJA====
364443757709,5DBXKXIXZKA2Z7WOI2OU3SVGN5YCQ564GC2GJKHE6D4GOFD6OQZQ====,CM2L7DORBJUMCACDJMHYHUBO5AWV2CAUTVSCXQNHDBPISXNJATFA====
233496553227,UTBZBMWGRTJKZC6U5APHLB3TDX6XTCMLZYRGH6Z656LVWYHO6Q3Q====,YZ5LNFLMNKLJUK4DQWU2PO3A72MJLOTMWE55PJXCPTKZHH37HWZA====
938161685285,D6DGZSCW7NHTFXDMROOM7VPXSKCIYSYBRB3EAWX3NYJV6V4G24BQ====,WT2KT3YFBA3HETBRFXRLZBGWY6OKILXOH64TZX5OHDIIICYALKPQ====
823176388111,C5R74LJW4EXHAXPRSVZRRIE54VYALNDPNEUFMORHHVDVWZEB2HKQ====,RTXKCW4WW4DOTLHKSWWLZZIYLFCPWISKBFWWV7QAUQC4LT4SXYVA====
235040138055,RH6V3VIA2LKR2YDUNW7YWCJDCTRNX2MTDQOKCROVDBIES3KKFGFA====,ES7DD4V5W5Q3T6IQSMR6HQC6H6YL2ICTCPCA66RISGBQKX5HVRFA====
143638612234,2ENJO4JACC6DQ7AM757ZCGCGBOOSNE3SGH7QWPEWAJIB5PI5SXMA====,AAOW3MBVIEI4DQUDDUUYIGS4HFWEDSFP7RUWDBKM2MDXBWAP6UWA====
842611944795,M4NQ4PDIUFIKS5VBWTO3GI635WNZO6D6XFBESTHPSDHQJ6X3G4QQ====,HRG7NNGIO4VRBCJ5FC4XIEYROWP2TCVJCMIPDULQ7CC2RAHBXIVA====
351848468969,GGA33AVFXRRU6DQ77GEF5LLZ5OEVNWN3KND2K5KH75TC44ZZYFVA====,TYX7ESXHGT5YG64WWHBB5GQWCCKR4O4LKIQ5RJ7LRJLWOEAL2MZQ====
637652185073,QIQTVOSKYWJQRSXYCFAC4T42KIC3ROMNXEGILIQVJPXZKWUTO6JA====,GQ4TGA42252WJTN57WXIY5JG2XJ5LQGLGTVVJ45YZMUDEKCGZILA====
993354704273,HIAG5TUZ3KBI2CUDMXYFJY7HYO6WSZ3NHGJQL4GQ6OWXAF5ZS77A====,7AIKFA2PO2W4YDIQO43ITBJIVUI5MZLHKABBY7DFVZKGMRGYDU2Q====
245962804904,Q6EC4GAGA2UHMDIR4OJPB7IFEWDAHGXOPLWCMXN33ROMBPAQFRYQ====,MUTZWMSTYCD5MFP37TIMHAHPVRMVFG3VTN34UHIFPWESR7GZ6QCA====
674895597207,DDVX2OCHZWSVWD6EKCO2X652ANRDKXCVMGFYDNXNTNH3JODI3TCA====,XAOI7JIF6BS4BY6XHLLFJSMOKBDV6TLZROJEV3NPWCCK2LAYREEA====
470968509690,S4YMJZWVE72COVE4FQJUYUDDFP22HBZWOLOZZ7N3I3Y54WQROQDQ====,JXKKZDWX4EREL3PFEHY3HQCYCSUXBNMWDLDT57353IN2ZOBC3DZA====
113012833392,6ZJ5GBFLABK6TQGZKHW4PI2TQY4SKZHL7T4MEYVUJY6AKEBBRKOA====,NGZP42ZJIV6GULZUU6IYVKN4BN5WW2LDJ4XLR6W67UAVECDPOE5A====
939336939969,QBXSEZRAUKR4KNWGF27Q6D7IEVGW6EPDDEAMQ5JVQNXYVVGZ5XWA====,
538756023163,XXXZDIAYB6Y3FLXWUWTICWJA5NZ777FKGHAFTMNUKNVXBA2P2FHQ====,N4B5WE7BN6HHQVQ5T7DR32UYXFODTLHIYUK2QH6CSQAJVJAL2J5A====
236395888660,JXAW6ISMD6IT2OZHU3AEKARADNGWNH4W6IR3YOQW6GPGURIHGTTQ====,3K6CGCZIFXSK2KQYQQPZ56XDS3G544C77EIIS6POPY34JFQ3HGFA====
884857895919,T27MVGFMARS3P4FKTUX7RCNQJ65ZO2P6QEJJ2P4YABTRY6BR7R4A====,SXHMLR34NK6ALSQ7OPERVTVALJAQUUDI6CFG54KK6NBUS36Y4LKQ====
106991055852,OIFBEGXRN5VVFMB7MUNS5HUESLZY42NTDHEQ3SITRGOANQNW2MWA====,X7AH75JSK5JFIJJ7Z2RNYAQRLRQUPGXX54ZRX56W7QQJUQNYCHNQ====
649245108227,UKPAV2VJN32YOSWI2JNQZSHASEFOIH76DZ2FQR4MVKHT5DV2ZOWQ====,
167490505605,KG6NEHI7EIYPNIF4I6KDGZT4VQZRJALE7HIEX2TW6VUI6UMDJ2AQ====,E3U4GIM4QC7BLNEEIB6FQDVFUWO67OPOCCQS6PGCSKZSVGH6XG4A====
463739254466,RA47V5M3KCBYNIPUALUPRYBIQDDGN36VAHGK3JRRL7TAIN22Q56Q====,WWJMDWA2LSV5OJIUFZWVL6YX3G6LMDF24XD7SPNVQLZJ24YCGCQA====
439979759495,P6RZQH7GUYMETLNTT6BM7Q5JIARMVMJ2CQ5M5ZI5ZVYM4HNNRE5Q====,QN74KLT26OWFGCJ6JKLG4UF2MNBVKLPGZUCHLJNXG3UGIVTEJ3YA====
593498611959,RRWQEDUYHPZH23UXMHVZM44UOP4NGHJB7WSPA6HFPIT5JUGVVGSQ====,T56IO7KF4YEQMNWKLO467HC5EBE2KTA5V24T34CAAK5474OX7ZAA====
306359271039,UDHAALGYBK25PCFTC2E5TOOGYNRLHWJSYL4ZJLQKNJZFY6CWOWSQ====,
455114202051,YMOSOBDUKMHSOARA5IOYIOYR4GENEDJ5TGVRJPGFZV3ATWVTEGDA====,ZR5REA45MRL67GUNV53H6SVUDZ75MXJTPGFATXWBFXSGSIS7TTXQ====
591781530496,ZQJIZWDA45HJ2Q3JVVWQUJ5FHTUNROLSINGJLQGKM3P37QPYSTJA====,6K3FTYQQOUL567ATKV5EXHVHYKU4GXAZN4FLM52LC2IHD5KG4BBA====
401981215605,URMKGLLDUC4PSQIUAFB6K25AHUT7RPIKC4EX7FTNX44AYLU3WHLQ====,ELUKBTI525W2ZGAHIHAWTDMHVVD27ZHPGSNZCOX7NI5KHE5SX4TA====
211714019730,R4RATAV4HMWMF73ALKAELPZQRH6IPHRR37V2JXJRDPD5J7HIHRHQ====,V6RILRUTNBDI7BJZU2UONH6F2BUKHNLHOAOP6IBSTKOSOPWSX3HA====
318599748284,EKTKQOO4N6OMWR57U2WPXO42OR6FDZLJB7PDJZTOILARXSI4BI5A====,JWIDKTAPQLIOLZYR5QXJL2JIF67UCC44I7JJHNFZZMREVNBD54LA====
132307282772,GTPP3BL5I67FZITMQJUE62YT3Z5TNI6PMB7UZ2ZLCPUZUI34GUKQ====,UA22YYILYXNTJEDZFMJ34Y375PFTUXFY5U2KNK2XS7LISQSZAPWQ====
413631401766,3Z4JLFC74BE2H7VS2UYPWE57YLL7PK67SWQ77O2BMDDYYYTC7EJQ====,K67QV67ZQDRP2RMLY6AXH4ALNJPXCKNBBYJQTWCEZY277DAFSJFA====
427221997875,W4NAEF3OLFBDEAQQSNANSK2ZIFLEORF4QZYETRVDMHLGTJRAYNLQ====,GW3AVOCSGEDTJM5WSCU2KBE3ZYW4PFQQM7KJZAWRKYH2MR3KLGJQ====
819361763067,5JTE55I2JRWL5C2CWZPG4A2SLJ2YB7NWJBD6O4G2HLVLL3QJMUNA====,
600447628134,KNHEXCO57XT4S5IDSDVCXR5FN33OUR4EM2A3FKACNV2OE7UJVTZA====,VIYL3VNRSXBPGXCPVTLS5LOGXWHM2PLRC5BK5CHPXU6B4OK4AYVQ====
715687311783,DCIGSWVCJGYJBUP67S5DBI2EI54HTZQYVNC6FFJTGYIGEZFXYJHA====,YGU3YGFPQHYIGCJCHURG2N6ZTEUIMOZKOSGOKXST7W62LATQE5OA====
140983686174,2FE3BGKAAFNM6GMRQ3IICJQAPCA5X2OA6OZOUAZ2S2DUWUXN2R3A====,EMCZIC23XGO7JFUC6JS7ST633F3RX3G7CUYMJCBGLPWTQSGP2LIA====
123897345991,N7T7PVIO6BIR4X3UHWP7SYX7IBBVUCXIOJWMIAKMU26I5TM52QJA====,6QIDWRC3OHGV7KGA7WXLPC3BOBUK2TFPAUKSMZWZO7NX53CO4I6Q====
345127016761,XTPHK7PBOTPOFSUKEQ7DAYIV2J67JBJU4LSOKY77P4HJM7D2UWYA====,VKBWCU6CGM6IAPKYHINEAED4QBP4LLYFIMRT2UAX4WWBQ56HVPZA====
431455805170,2YV7GXOYI44742CSLBGJEFXFAYPXIXOLSF65CWLJXMVEVQBM3SHA====,EACPILTQQFIN3B4HADL3YEDMLC4OK2H56BWMCVR3ITXNNNYOKLJQ====
459378960491,6KX4K3KUUFQP2JDXAS2E4OX3RYSGSJY3XS4O6BOGT6QUEYOOCRCA====,AOW2AKJ6PGDWEWJ7BEMTK67BNZ72S2WNT4RNBCPG32UASCYIGAIA====
696488853840,QFPUASDXHGEJTORTLSACTKPPGNAFS5VXVSDQSGSO2LOXB4CDBU7Q====,OPH7ZJF2XSNVFUBU3LI65A6XDPIXX6RE3RR5BVXNPK36DW6MGQOQ====
943771011942,6BFZ56HPSRNOM5ICSVVZWVEZ2UVRUQ7MCJNLLB2NVVRFRCU4E4KQ====,PBU3CRTCN4N6JMD5X25L44IBPG4SXOHKTTFZKRQOIELZFTBBMFRQ====
278125714999,2TBGC3LLH5SUELFWDCA3EI54O7NFM4OP73TVIB6NBAY3XIHIT5KQ====,UMRL4QHXJMFDSEKF6WUHRCQZNMQCM2YQQQ6YV2W7SDYKEWTCWMBQ====
890642673087,5WWWWFEA6ONMFMCV7UYC5UJBBGI4WQP5TCDWMUNEWCODUQSLM7XA====,
725241957421,ETN4OWLO7ACLAHUTDNSIZQFN47DXCRAR6ZDW7MXFNQKKWIP6WKPA====,5Z6NGDB56EYWZXRUWNT6VJJNKTDLMFS462SCXJB4B3PT6O5D23VA====
840948533176,JPTVY7JOL6WID36NZILC5IOQQS7XJD4TSMOGG6S7FGO5KX4O26SA====,4SJCELIFL7FA4H43LSL6ZH6WWPBTMIMZUKM3BULPG7HH36474UJA====
907816154791,EPTP3U75WS3TTXIOSHRJFF67HV52MWPVUZ7WG52USMCZVHOAJY5A====,FCDBGDREXJEMMDF5QKCFIG3BXBI3FLYMWHXHV5GKLGR42L72GZLQ====
154513334225,GFP5AFSSHTCCNNSKWCHTQWZXJPAXTDXPAWNN2FFGP3BTQXHBNIFA====,
849752132220,E27R4ZLJBCR7IIEOGMEXXVVSW3K4YUKXQTJ4PDN5NW43MI2XHAIQ====,
569491535555,D3VLVQXZF555VR3JJGN436DYTJYDT2YFN4SJLZVTD74BQC5QYAAQ====,
157188112339,7CAKN2MEHL6MPZ2ODSINLIEXXBUCBQNPEZFKEBFGQAPUIWTFYEJA====,UREK5PJHYTMOJ4T2I2TGYOIQRR6L3POWELYB4KBMT4RFLV26GDKA====
970890331743,YRTF7JXI5TFUZTW6LVVO73VGCX563EH37MZLWDUX4K2AXZUYKTVQ====,OLQPNH7PEESBF2CFMB4CUH7P66UBZZZRXYYGDIVMM3SR7FIXY2DQ====
909875889840,ITJ5EQZCCTQ6ED6KPAEIYY4RP7KD2C36T2AGKJCQOJ2OV7KWYT2A====,NUBRLOC4SCSP6MEVQJTDEEZ7CSRQUG3O4722FCPDJEJSKZ5NGLXA====
116039193608,4XPCATS5GMWBJDBNSMFXIQ7FSOOXDKGAGPHHX5KNO6QRQPAJWYSA====,5QWJYIFYJETFPGXU7OQQ43JEJVW754ZDQ4WXY7ZJKBKNHOV6Z3XQ====
506291183185,IV6FRWB2Q4OOBDDKT43MWV6IGSI23FQ6AR37GTIY5VKRNOPJKGUQ====,L5OURM7OIXVBKAP6HOUZ2LPFIFJUZIM5RT6ZBDIT35RMLND36FOA====
733741253809,RDFS4O7C7ZEINJ32RVHJG37PRQZT65B6GG4U6RBZIWGBH27PJDHA====,YAM2NF3I4QFBBCFK6PB6BDXOQKRGG2QZT27N3RIKB736ZRQO57BA====
440477729804,AY5KDV6BJXDRE5DDJXBU7KCZ2S4CHWSWK6NPASACJN4WPSQ4G3WA====,GBZ5GYN2ROEL5SNCR3JSP5XUJXBTAZ4RHQJ6HFIQMWKCI3CYFK5A====
710606670936,4TA3OZPQBFZDMECLQDS4BTOC2GEOY4PUPX2D5IEENRQZ5DY7GT4A====,HPS3GHRLNBL4RLEYB3UUBFXFRGLL2ZY33G7G42S72IWXUKBHXGPA====
